window,mse,mae,smape,crps,wis50,wis80,wis90,cov50,cov80,cov90,sharp80,ece_q,mse_naive,mae_naive,pinball_p10,pinball_p50,pinball_p90
73,0.024564947932958603,0.11933864653110504,2.43267435580492,0.10546135902404785,0.48962900042533875,0.978296160697937,1.3027476072311401,1.0,1.0,1.0,0.978296160697937,0.21954887218045113,0.025652026113805602,0.1261904580252511,0.058897607028484344,0.05966932326555252,0.03893200680613518
74,0.016486311331391335,0.1050361916422844,2.1296370774507523,0.10128159075975418,0.4780234694480896,0.9542289972305298,1.2422125339508057,1.0,1.0,1.0,0.9542289972305298,0.16616541353383454,0.0198892465714055,0.11849996021815709,0.052573204040527344,0.0525180958211422,0.042849697172641754
75,0.04329826310276985,0.18975067138671875,3.871826082468033,0.124465212225914,0.4802532196044922,0.9493728280067444,1.3067090511322021,0.8571428571428571,1.0,1.0,0.9493728280067444,0.2781954887218045,0.037196312695381754,0.17592872892107284,0.0640026107430458,0.09487533569335938,0.030934680253267288
76,0.02754218690097332,0.15971019864082336,3.2342471182346344,0.11387115716934204,0.477370947599411,0.8903089165687561,1.1710888147354126,0.5714285714285714,1.0,1.0,0.8903089165687561,0.27443609022556387,0.03550842191397611,0.18121412822178432,0.059005942195653915,0.07985509932041168,0.030024951323866844
77,0.023843664675951004,0.15182439982891083,3.0595501884818077,0.12084830552339554,0.543486475944519,0.9752629399299622,1.3191207647323608,0.5714285714285714,0.8571428571428571,1.0,0.9680190682411194,0.25037593984962403,0.02010175245534031,0.1390716688973563,0.06243729591369629,0.07591219991445541,0.03508899733424187
78,0.00831641722470522,0.06679507344961166,1.334741897881031,0.08917326480150223,0.44126859307289124,0.9810754060745239,1.317062497138977,1.0,1.0,1.0,0.9810754060745239,0.21954887218045113,0.007468886418207278,0.055857249668666294,0.03986414894461632,0.03339753672480583,0.05824339762330055
79,0.005801673047244549,0.055461201816797256,1.114616822451353,0.09032893180847168,0.47304534912109375,1.043744444847107,1.3955671787261963,1.0,1.0,1.0,1.043744444847107,0.18872180451127823,0.007103175740699693,0.06073808670043945,0.04707413166761398,0.027730600908398628,0.05730031058192253
80,0.01042484026402235,0.06884635984897614,1.3789938762784004,0.09503153711557388,0.46906962990760803,0.9927933812141418,1.292176604270935,1.0,1.0,1.0,0.9927933812141418,0.19097744360902258,0.005692557707659164,0.05819048200334821,0.03876551240682602,0.03442317992448807,0.060513824224472046
81,0.009349890984594822,0.08601611107587814,1.7238222062587738,0.09302545338869095,0.4718785285949707,1.018131136894226,1.2679941654205322,0.8571428571428571,1.0,1.0,1.018131136894226,0.18120300751879695,0.007277048246123741,0.07778576442173549,0.05250823497772217,0.04300805553793907,0.049304891377687454
82,0.01230856217443943,0.08436638861894608,1.6859279945492744,0.10345305502414703,0.5212801694869995,1.0556155443191528,1.3766449689865112,0.8571428571428571,1.0,1.0,1.0556155443191528,0.1661654135338346,0.00888650051284198,0.070857116154262,0.04430537298321724,0.04218319430947304,0.061256181448698044
83,0.009278238750994205,0.07837438583374023,1.5698837116360664,0.10462330281734467,0.5033830404281616,1.1164191961288452,1.455913782119751,0.8571428571428571,1.0,1.0,1.1164191961288452,0.17067669172932332,0.00948079762760504,0.08057144709995814,0.04879974573850632,0.03918719291687012,0.06284218281507492
